,CALENDAR_DATE,YEAR,MONTH_OF_THE_YEAR,DAY_OF_THE_MONTH,WEEK_OF_THE_YEAR,YEAR_QUARTER 
8931,2023-06-15,2023,6,15,24,2
8932,2023-06-16,2023,6,16,24,2
8933,2023-06-17,2023,6,17,24,2
8934,2023-06-18,2023,6,18,24,2
8935,2023-06-19,2023,6,19,25,2
8936,2023-06-20,2023,6,20,25,2
8937,2023-06-21,2023,6,21,25,2
8938,2023-06-22,2023,6,22,25,2
8939,2023-06-23,2023,6,23,25,2
8940,2023-06-24,2023,6,24,25,2
8941,2023-06-25,2023,6,25,25,2
8942,2023-06-26,2023,6,26,26,2
8943,2023-06-27,2023,6,27,26,2
8944,2023-06-28,2023,6,28,26,2
8945,2023-06-29,2023,6,29,26,2
8946,2023-06-30,2023,6,30,26,2
8947,2023-07-01,2023,7,1,26,3
8948,2023-07-02,2023,7,2,26,3
8949,2023-07-03,2023,7,3,27,3
8950,2023-07-04,2023,7,4,27,3
8951,2023-07-05,2023,7,5,27,3
8952,2023-07-06,2023,7,6,27,3
8953,2023-07-07,2023,7,7,27,3
8954,2023-07-08,2023,7,8,27,3
8955,2023-07-09,2023,7,9,27,3
8956,2023-07-10,2023,7,10,28,3
8957,2023-07-11,2023,7,11,28,3
8958,2023-07-12,2023,7,12,28,3
8959,2023-07-13,2023,7,13,28,3
8960,2023-07-14,2023,7,14,28,3
8961,2023-07-15,2023,7,15,28,3
8962,2023-07-16,2023,7,16,28,3
8963,2023-07-17,2023,7,17,29,3
8964,2023-07-18,2023,7,18,29,3
8965,2023-07-19,2023,7,19,29,3
8966,2023-07-20,2023,7,20,29,3
8967,2023-07-21,2023,7,21,29,3
8968,2023-07-22,2023,7,22,29,3
8969,2023-07-23,2023,7,23,29,3
8970,2023-07-24,2023,7,24,30,3
8971,2023-07-25,2023,7,25,30,3
8972,2023-07-26,2023,7,26,30,3
8973,2023-07-27,2023,7,27,30,3
8974,2023-07-28,2023,7,28,30,3
8975,2023-07-29,2023,7,29,30,3
8976,2023-07-30,2023,7,30,30,3
8977,2023-07-31,2023,7,31,31,3
8978,2023-08-01,2023,8,1,31,3
8979,2023-08-02,2023,8,2,31,3
8980,2023-08-03,2023,8,3,31,3
8981,2023-08-04,2023,8,4,31,3
8982,2023-08-05,2023,8,5,31,3
8983,2023-08-06,2023,8,6,31,3
8984,2023-08-07,2023,8,7,32,3
8985,2023-08-08,2023,8,8,32,3
8986,2023-08-09,2023,8,9,32,3
8987,2023-08-10,2023,8,10,32,3
8988,2023-08-11,2023,8,11,32,3
8989,2023-08-12,2023,8,12,32,3
8990,2023-08-13,2023,8,13,32,3
8991,2023-08-14,2023,8,14,33,3
8992,2023-08-15,2023,8,15,33,3
8993,2023-08-16,2023,8,16,33,3
8994,2023-08-17,2023,8,17,33,3
8995,2023-08-18,2023,8,18,33,3
8996,2023-08-19,2023,8,19,33,3
8997,2023-08-20,2023,8,20,33,3
8998,2023-08-21,2023,8,21,34,3
8999,2023-08-22,2023,8,22,34,3
9000,2023-08-23,2023,8,23,34,3
9001,2023-08-24,2023,8,24,34,3
9002,2023-08-25,2023,8,25,34,3
9003,2023-08-26,2023,8,26,34,3
9004,2023-08-27,2023,8,27,34,3
9005,2023-08-28,2023,8,28,35,3
9006,2023-08-29,2023,8,29,35,3
9007,2023-08-30,2023,8,30,35,3
9008,2023-08-31,2023,8,31,35,3
9009,2023-09-01,2023,9,1,35,3
9010,2023-09-02,2023,9,2,35,3
9011,2023-09-03,2023,9,3,35,3
9012,2023-09-04,2023,9,4,36,3
9013,2023-09-05,2023,9,5,36,3
9014,2023-09-06,2023,9,6,36,3
9015,2023-09-07,2023,9,7,36,3
9016,2023-09-08,2023,9,8,36,3
9017,2023-09-09,2023,9,9,36,3
9018,2023-09-10,2023,9,10,36,3
9019,2023-09-11,2023,9,11,37,3
9020,2023-09-12,2023,9,12,37,3
9021,2023-09-13,2023,9,13,37,3
9022,2023-09-14,2023,9,14,37,3
9023,2023-09-15,2023,9,15,37,3
9024,2023-09-16,2023,9,16,37,3
9025,2023-09-17,2023,9,17,37,3
9026,2023-09-18,2023,9,18,38,3
9027,2023-09-19,2023,9,19,38,3
9028,2023-09-20,2023,9,20,38,3
9029,2023-09-21,2023,9,21,38,3
9030,2023-09-22,2023,9,22,38,3
9031,2023-09-23,2023,9,23,38,3
9032,2023-09-24,2023,9,24,38,3
9033,2023-09-25,2023,9,25,39,3
9034,2023-09-26,2023,9,26,39,3
9035,2023-09-27,2023,9,27,39,3
9036,2023-09-28,2023,9,28,39,3
9037,2023-09-29,2023,9,29,39,3
9038,2023-09-30,2023,9,30,39,3
9039,2023-10-01,2023,10,1,39,4
9040,2023-10-02,2023,10,2,40,4
9041,2023-10-03,2023,10,3,40,4
9042,2023-10-04,2023,10,4,40,4
9043,2023-10-05,2023,10,5,40,4
9044,2023-10-06,2023,10,6,40,4
9045,2023-10-07,2023,10,7,40,4
9046,2023-10-08,2023,10,8,40,4
9047,2023-10-09,2023,10,9,41,4
9048,2023-10-10,2023,10,10,41,4
9049,2023-10-11,2023,10,11,41,4
9050,2023-10-12,2023,10,12,41,4
9051,2023-10-13,2023,10,13,41,4
9052,2023-10-14,2023,10,14,41,4
9053,2023-10-15,2023,10,15,41,4
9054,2023-10-16,2023,10,16,42,4
9055,2023-10-17,2023,10,17,42,4
9056,2023-10-18,2023,10,18,42,4
9057,2023-10-19,2023,10,19,42,4
9058,2023-10-20,2023,10,20,42,4
9059,2023-10-21,2023,10,21,42,4
9060,2023-10-22,2023,10,22,42,4
9061,2023-10-23,2023,10,23,43,4
9062,2023-10-24,2023,10,24,43,4
9063,2023-10-25,2023,10,25,43,4
9064,2023-10-26,2023,10,26,43,4
9065,2023-10-27,2023,10,27,43,4
9066,2023-10-28,2023,10,28,43,4
9067,2023-10-29,2023,10,29,43,4
9068,2023-10-30,2023,10,30,44,4
9069,2023-10-31,2023,10,31,44,4
9070,2023-11-01,2023,11,1,44,4
9071,2023-11-02,2023,11,2,44,4
9072,2023-11-03,2023,11,3,44,4
9073,2023-11-04,2023,11,4,44,4
9074,2023-11-05,2023,11,5,44,4
9075,2023-11-06,2023,11,6,45,4
9076,2023-11-07,2023,11,7,45,4
9077,2023-11-08,2023,11,8,45,4
9078,2023-11-09,2023,11,9,45,4
9079,2023-11-10,2023,11,10,45,4
9080,2023-11-11,2023,11,11,45,4
9081,2023-11-12,2023,11,12,45,4
9082,2023-11-13,2023,11,13,46,4
9083,2023-11-14,2023,11,14,46,4
9084,2023-11-15,2023,11,15,46,4
9085,2023-11-16,2023,11,16,46,4
9086,2023-11-17,2023,11,17,46,4
9087,2023-11-18,2023,11,18,46,4
9088,2023-11-19,2023,11,19,46,4
9089,2023-11-20,2023,11,20,47,4
9090,2023-11-21,2023,11,21,47,4
9091,2023-11-22,2023,11,22,47,4
9092,2023-11-23,2023,11,23,47,4
9093,2023-11-24,2023,11,24,47,4
9094,2023-11-25,2023,11,25,47,4
9095,2023-11-26,2023,11,26,47,4
9096,2023-11-27,2023,11,27,48,4
9097,2023-11-28,2023,11,28,48,4
9098,2023-11-29,2023,11,29,48,4
9099,2023-11-30,2023,11,30,48,4
9100,2023-12-01,2023,12,1,48,4
9101,2023-12-02,2023,12,2,48,4
9102,2023-12-03,2023,12,3,48,4
9103,2023-12-04,2023,12,4,49,4
9104,2023-12-05,2023,12,5,49,4
9105,2023-12-06,2023,12,6,49,4
9106,2023-12-07,2023,12,7,49,4
9107,2023-12-08,2023,12,8,49,4
9108,2023-12-09,2023,12,9,49,4
9109,2023-12-10,2023,12,10,49,4
9110,2023-12-11,2023,12,11,50,4
9111,2023-12-12,2023,12,12,50,4
9112,2023-12-13,2023,12,13,50,4
9113,2023-12-14,2023,12,14,50,4
9114,2023-12-15,2023,12,15,50,4
9115,2023-12-16,2023,12,16,50,4
9116,2023-12-17,2023,12,17,50,4
9117,2023-12-18,2023,12,18,51,4
9118,2023-12-19,2023,12,19,51,4
9119,2023-12-20,2023,12,20,51,4
9120,2023-12-21,2023,12,21,51,4
9121,2023-12-22,2023,12,22,51,4
9122,2023-12-23,2023,12,23,51,4
9123,2023-12-24,2023,12,24,51,4
9124,2023-12-25,2023,12,25,52,4
9125,2023-12-26,2023,12,26,52,4
9126,2023-12-27,2023,12,27,52,4
9127,2023-12-28,2023,12,28,52,4
9128,2023-12-29,2023,12,29,52,4
9129,2023-12-30,2023,12,30,52,4
9130,2023-12-31,2023,12,31,52,4
9131,2024-01-01,2024,1,1,1,1
9132,2024-01-02,2024,1,2,1,1
9133,2024-01-03,2024,1,3,1,1
9134,2024-01-04,2024,1,4,1,1
9135,2024-01-05,2024,1,5,1,1
9136,2024-01-06,2024,1,6,1,1
9137,2024-01-07,2024,1,7,1,1
9138,2024-01-08,2024,1,8,2,1
9139,2024-01-09,2024,1,9,2,1
9140,2024-01-10,2024,1,10,2,1
9141,2024-01-11,2024,1,11,2,1
9142,2024-01-12,2024,1,12,2,1
9143,2024-01-13,2024,1,13,2,1
9144,2024-01-14,2024,1,14,2,1
9145,2024-01-15,2024,1,15,3,1
9146,2024-01-16,2024,1,16,3,1
9147,2024-01-17,2024,1,17,3,1
9148,2024-01-18,2024,1,18,3,1
9149,2024-01-19,2024,1,19,3,1
9150,2024-01-20,2024,1,20,3,1
9151,2024-01-21,2024,1,21,3,1
9152,2024-01-22,2024,1,22,4,1
9153,2024-01-23,2024,1,23,4,1
9154,2024-01-24,2024,1,24,4,1
9155,2024-01-25,2024,1,25,4,1
9156,2024-01-26,2024,1,26,4,1
9157,2024-01-27,2024,1,27,4,1
9158,2024-01-28,2024,1,28,4,1
9159,2024-01-29,2024,1,29,5,1
9160,2024-01-30,2024,1,30,5,1
9161,2024-01-31,2024,1,31,5,1
9162,2024-02-01,2024,2,1,5,1
9163,2024-02-02,2024,2,2,5,1
9164,2024-02-03,2024,2,3,5,1
9165,2024-02-04,2024,2,4,5,1
9166,2024-02-05,2024,2,5,6,1
9167,2024-02-06,2024,2,6,6,1
9168,2024-02-07,2024,2,7,6,1
9169,2024-02-08,2024,2,8,6,1
9170,2024-02-09,2024,2,9,6,1
9171,2024-02-10,2024,2,10,6,1
9172,2024-02-11,2024,2,11,6,1
9173,2024-02-12,2024,2,12,7,1
9174,2024-02-13,2024,2,13,7,1
9175,2024-02-14,2024,2,14,7,1
9176,2024-02-15,2024,2,15,7,1
9177,2024-02-16,2024,2,16,7,1
9178,2024-02-17,2024,2,17,7,1
9179,2024-02-18,2024,2,18,7,1
9180,2024-02-19,2024,2,19,8,1
9181,2024-02-20,2024,2,20,8,1
9182,2024-02-21,2024,2,21,8,1
9183,2024-02-22,2024,2,22,8,1
9184,2024-02-23,2024,2,23,8,1
9185,2024-02-24,2024,2,24,8,1
9186,2024-02-25,2024,2,25,8,1
9187,2024-02-26,2024,2,26,9,1
9188,2024-02-27,2024,2,27,9,1
9189,2024-02-28,2024,2,28,9,1
9190,2024-02-29,2024,2,29,9,1
9191,2024-03-01,2024,3,1,9,1
9192,2024-03-02,2024,3,2,9,1
9193,2024-03-03,2024,3,3,9,1
9194,2024-03-04,2024,3,4,10,1
9195,2024-03-05,2024,3,5,10,1
9196,2024-03-06,2024,3,6,10,1
9197,2024-03-07,2024,3,7,10,1
9198,2024-03-08,2024,3,8,10,1
9199,2024-03-09,2024,3,9,10,1
9200,2024-03-10,2024,3,10,10,1
9201,2024-03-11,2024,3,11,11,1
9202,2024-03-12,2024,3,12,11,1
9203,2024-03-13,2024,3,13,11,1
9204,2024-03-14,2024,3,14,11,1
9205,2024-03-15,2024,3,15,11,1
9206,2024-03-16,2024,3,16,11,1
9207,2024-03-17,2024,3,17,11,1
9208,2024-03-18,2024,3,18,12,1
9209,2024-03-19,2024,3,19,12,1
9210,2024-03-20,2024,3,20,12,1
9211,2024-03-21,2024,3,21,12,1
9212,2024-03-22,2024,3,22,12,1
9213,2024-03-23,2024,3,23,12,1
9214,2024-03-24,2024,3,24,12,1
9215,2024-03-25,2024,3,25,13,1
9216,2024-03-26,2024,3,26,13,1
9217,2024-03-27,2024,3,27,13,1
9218,2024-03-28,2024,3,28,13,1
9219,2024-03-29,2024,3,29,13,1
9220,2024-03-30,2024,3,30,13,1
9221,2024-03-31,2024,3,31,13,1
9222,2024-04-01,2024,4,1,14,2
9223,2024-04-02,2024,4,2,14,2
9224,2024-04-03,2024,4,3,14,2
9225,2024-04-04,2024,4,4,14,2
9226,2024-04-05,2024,4,5,14,2
9227,2024-04-06,2024,4,6,14,2
9228,2024-04-07,2024,4,7,14,2
9229,2024-04-08,2024,4,8,15,2
9230,2024-04-09,2024,4,9,15,2
9231,2024-04-10,2024,4,10,15,2
9232,2024-04-11,2024,4,11,15,2
9233,2024-04-12,2024,4,12,15,2
9234,2024-04-13,2024,4,13,15,2
9235,2024-04-14,2024,4,14,15,2
9236,2024-04-15,2024,4,15,16,2
9237,2024-04-16,2024,4,16,16,2
9238,2024-04-17,2024,4,17,16,2
9239,2024-04-18,2024,4,18,16,2
9240,2024-04-19,2024,4,19,16,2
9241,2024-04-20,2024,4,20,16,2
9242,2024-04-21,2024,4,21,16,2
9243,2024-04-22,2024,4,22,17,2
9244,2024-04-23,2024,4,23,17,2
9245,2024-04-24,2024,4,24,17,2
9246,2024-04-25,2024,4,25,17,2
9247,2024-04-26,2024,4,26,17,2
9248,2024-04-27,2024,4,27,17,2
9249,2024-04-28,2024,4,28,17,2
9250,2024-04-29,2024,4,29,18,2
9251,2024-04-30,2024,4,30,18,2
9252,2024-05-01,2024,5,1,18,2
9253,2024-05-02,2024,5,2,18,2
9254,2024-05-03,2024,5,3,18,2
9255,2024-05-04,2024,5,4,18,2
9256,2024-05-05,2024,5,5,18,2
9257,2024-05-06,2024,5,6,19,2
9258,2024-05-07,2024,5,7,19,2
9259,2024-05-08,2024,5,8,19,2
9260,2024-05-09,2024,5,9,19,2
9261,2024-05-10,2024,5,10,19,2
9262,2024-05-11,2024,5,11,19,2
9263,2024-05-12,2024,5,12,19,2
9264,2024-05-13,2024,5,13,20,2
9265,2024-05-14,2024,5,14,20,2
9266,2024-05-15,2024,5,15,20,2
9267,2024-05-16,2024,5,16,20,2
9268,2024-05-17,2024,5,17,20,2
9269,2024-05-18,2024,5,18,20,2
9270,2024-05-19,2024,5,19,20,2
9271,2024-05-20,2024,5,20,21,2
9272,2024-05-21,2024,5,21,21,2
9273,2024-05-22,2024,5,22,21,2
9274,2024-05-23,2024,5,23,21,2
9275,2024-05-24,2024,5,24,21,2
9276,2024-05-25,2024,5,25,21,2
9277,2024-05-26,2024,5,26,21,2
9278,2024-05-27,2024,5,27,22,2
9279,2024-05-28,2024,5,28,22,2
9280,2024-05-29,2024,5,29,22,2
9281,2024-05-30,2024,5,30,22,2
9282,2024-05-31,2024,5,31,22,2
9283,2024-06-01,2024,6,1,22,2
9284,2024-06-02,2024,6,2,22,2
9285,2024-06-03,2024,6,3,23,2
9286,2024-06-04,2024,6,4,23,2
9287,2024-06-05,2024,6,5,23,2
9288,2024-06-06,2024,6,6,23,2
9289,2024-06-07,2024,6,7,23,2
9290,2024-06-08,2024,6,8,23,2
9291,2024-06-09,2024,6,9,23,2
9292,2024-06-10,2024,6,10,24,2
9293,2024-06-11,2024,6,11,24,2
9294,2024-06-12,2024,6,12,24,2
9295,2024-06-13,2024,6,13,24,2
9296,2024-06-14,2024,6,14,24,2
9297,2024-06-15,2024,6,15,24,2
9298,2024-06-16,2024,6,16,24,2
9299,2024-06-17,2024,6,17,25,2
9300,2024-06-18,2024,6,18,25,2
9301,2024-06-19,2024,6,19,25,2
9302,2024-06-20,2024,6,20,25,2
9303,2024-06-21,2024,6,21,25,2
9304,2024-06-22,2024,6,22,25,2
9305,2024-06-23,2024,6,23,25,2
9306,2024-06-24,2024,6,24,26,2
9307,2024-06-25,2024,6,25,26,2
9308,2024-06-26,2024,6,26,26,2
9309,2024-06-27,2024,6,27,26,2
9310,2024-06-28,2024,6,28,26,2
9311,2024-06-29,2024,6,29,26,2
9312,2024-06-30,2024,6,30,26,2
9313,2024-07-01,2024,7,1,27,3
9314,2024-07-02,2024,7,2,27,3
9315,2024-07-03,2024,7,3,27,3
9316,2024-07-04,2024,7,4,27,3
9317,2024-07-05,2024,7,5,27,3
9318,2024-07-06,2024,7,6,27,3
9319,2024-07-07,2024,7,7,27,3
9320,2024-07-08,2024,7,8,28,3
9321,2024-07-09,2024,7,9,28,3
9322,2024-07-10,2024,7,10,28,3
9323,2024-07-11,2024,7,11,28,3
9324,2024-07-12,2024,7,12,28,3
9325,2024-07-13,2024,7,13,28,3
9326,2024-07-14,2024,7,14,28,3
9327,2024-07-15,2024,7,15,29,3
9328,2024-07-16,2024,7,16,29,3
9329,2024-07-17,2024,7,17,29,3
9330,2024-07-18,2024,7,18,29,3
9331,2024-07-19,2024,7,19,29,3
9332,2024-07-20,2024,7,20,29,3
9333,2024-07-21,2024,7,21,29,3
9334,2024-07-22,2024,7,22,30,3
9335,2024-07-23,2024,7,23,30,3
9336,2024-07-24,2024,7,24,30,3
9337,2024-07-25,2024,7,25,30,3
9338,2024-07-26,2024,7,26,30,3
9339,2024-07-27,2024,7,27,30,3
9340,2024-07-28,2024,7,28,30,3
9341,2024-07-29,2024,7,29,31,3
9342,2024-07-30,2024,7,30,31,3
9343,2024-07-31,2024,7,31,31,3
9344,2024-08-01,2024,8,1,31,3
9345,2024-08-02,2024,8,2,31,3
9346,2024-08-03,2024,8,3,31,3
9347,2024-08-04,2024,8,4,31,3
9348,2024-08-05,2024,8,5,32,3
9349,2024-08-06,2024,8,6,32,3
9350,2024-08-07,2024,8,7,32,3
9351,2024-08-08,2024,8,8,32,3
9352,2024-08-09,2024,8,9,32,3
9353,2024-08-10,2024,8,10,32,3
9354,2024-08-11,2024,8,11,32,3
9355,2024-08-12,2024,8,12,33,3
9356,2024-08-13,2024,8,13,33,3
9357,2024-08-14,2024,8,14,33,3
9358,2024-08-15,2024,8,15,33,3
9359,2024-08-16,2024,8,16,33,3
9360,2024-08-17,2024,8,17,33,3
9361,2024-08-18,2024,8,18,33,3
9362,2024-08-19,2024,8,19,34,3
9363,2024-08-20,2024,8,20,34,3
9364,2024-08-21,2024,8,21,34,3
9365,2024-08-22,2024,8,22,34,3
9366,2024-08-23,2024,8,23,34,3
9367,2024-08-24,2024,8,24,34,3
9368,2024-08-25,2024,8,25,34,3
9369,2024-08-26,2024,8,26,35,3
9370,2024-08-27,2024,8,27,35,3
9371,2024-08-28,2024,8,28,35,3
9372,2024-08-29,2024,8,29,35,3
9373,2024-08-30,2024,8,30,35,3
9374,2024-08-31,2024,8,31,35,3
9375,2024-09-01,2024,9,1,35,3
9376,2024-09-02,2024,9,2,36,3
9377,2024-09-03,2024,9,3,36,3
9378,2024-09-04,2024,9,4,36,3
9379,2024-09-05,2024,9,5,36,3
9380,2024-09-06,2024,9,6,36,3
9381,2024-09-07,2024,9,7,36,3
9382,2024-09-08,2024,9,8,36,3
9383,2024-09-09,2024,9,9,37,3
9384,2024-09-10,2024,9,10,37,3
9385,2024-09-11,2024,9,11,37,3
9386,2024-09-12,2024,9,12,37,3
9387,2024-09-13,2024,9,13,37,3
9388,2024-09-14,2024,9,14,37,3
9389,2024-09-15,2024,9,15,37,3
9390,2024-09-16,2024,9,16,38,3
9391,2024-09-17,2024,9,17,38,3
9392,2024-09-18,2024,9,18,38,3
9393,2024-09-19,2024,9,19,38,3
9394,2024-09-20,2024,9,20,38,3
9395,2024-09-21,2024,9,21,38,3
9396,2024-09-22,2024,9,22,38,3
9397,2024-09-23,2024,9,23,39,3
9398,2024-09-24,2024,9,24,39,3
9399,2024-09-25,2024,9,25,39,3
9400,2024-09-26,2024,9,26,39,3
9401,2024-09-27,2024,9,27,39,3
9402,2024-09-28,2024,9,28,39,3
9403,2024-09-29,2024,9,29,39,3
9404,2024-09-30,2024,9,30,40,3
9405,2024-10-01,2024,10,1,40,4
9406,2024-10-02,2024,10,2,40,4
9407,2024-10-03,2024,10,3,40,4
9408,2024-10-04,2024,10,4,40,4
9409,2024-10-05,2024,10,5,40,4
9410,2024-10-06,2024,10,6,40,4
9411,2024-10-07,2024,10,7,41,4
9412,2024-10-08,2024,10,8,41,4
9413,2024-10-09,2024,10,9,41,4
9414,2024-10-10,2024,10,10,41,4
9415,2024-10-11,2024,10,11,41,4
9416,2024-10-12,2024,10,12,41,4
9417,2024-10-13,2024,10,13,41,4
9418,2024-10-14,2024,10,14,42,4
9419,2024-10-15,2024,10,15,42,4
9420,2024-10-16,2024,10,16,42,4
9421,2024-10-17,2024,10,17,42,4
9422,2024-10-18,2024,10,18,42,4
9423,2024-10-19,2024,10,19,42,4
9424,2024-10-20,2024,10,20,42,4
9425,2024-10-21,2024,10,21,43,4
9426,2024-10-22,2024,10,22,43,4
9427,2024-10-23,2024,10,23,43,4
9428,2024-10-24,2024,10,24,43,4
9429,2024-10-25,2024,10,25,43,4
9430,2024-10-26,2024,10,26,43,4
9431,2024-10-27,2024,10,27,43,4
9432,2024-10-28,2024,10,28,44,4
9433,2024-10-29,2024,10,29,44,4
9434,2024-10-30,2024,10,30,44,4
9435,2024-10-31,2024,10,31,44,4
9436,2024-11-01,2024,11,1,44,4
9437,2024-11-02,2024,11,2,44,4
9438,2024-11-03,2024,11,3,44,4
9439,2024-11-04,2024,11,4,45,4
9440,2024-11-05,2024,11,5,45,4
9441,2024-11-06,2024,11,6,45,4
9442,2024-11-07,2024,11,7,45,4
9443,2024-11-08,2024,11,8,45,4
9444,2024-11-09,2024,11,9,45,4
9445,2024-11-10,2024,11,10,45,4
9446,2024-11-11,2024,11,11,46,4
9447,2024-11-12,2024,11,12,46,4
9448,2024-11-13,2024,11,13,46,4
9449,2024-11-14,2024,11,14,46,4
9450,2024-11-15,2024,11,15,46,4
9451,2024-11-16,2024,11,16,46,4
9452,2024-11-17,2024,11,17,46,4
9453,2024-11-18,2024,11,18,47,4
9454,2024-11-19,2024,11,19,47,4
9455,2024-11-20,2024,11,20,47,4
9456,2024-11-21,2024,11,21,47,4
9457,2024-11-22,2024,11,22,47,4
9458,2024-11-23,2024,11,23,47,4
9459,2024-11-24,2024,11,24,47,4
9460,2024-11-25,2024,11,25,48,4
9461,2024-11-26,2024,11,26,48,4
9462,2024-11-27,2024,11,27,48,4
9463,2024-11-28,2024,11,28,48,4
9464,2024-11-29,2024,11,29,48,4
9465,2024-11-30,2024,11,30,48,4
9466,2024-12-01,2024,12,1,48,4
9467,2024-12-02,2024,12,2,49,4
9468,2024-12-03,2024,12,3,49,4
9469,2024-12-04,2024,12,4,49,4
9470,2024-12-05,2024,12,5,49,4
9471,2024-12-06,2024,12,6,49,4
9472,2024-12-07,2024,12,7,49,4
9473,2024-12-08,2024,12,8,49,4
9474,2024-12-09,2024,12,9,50,4
9475,2024-12-10,2024,12,10,50,4
9476,2024-12-11,2024,12,11,50,4
9477,2024-12-12,2024,12,12,50,4
9478,2024-12-13,2024,12,13,50,4
9479,2024-12-14,2024,12,14,50,4
9480,2024-12-15,2024,12,15,50,4
9481,2024-12-16,2024,12,16,51,4
9482,2024-12-17,2024,12,17,51,4
9483,2024-12-18,2024,12,18,51,4
9484,2024-12-19,2024,12,19,51,4
9485,2024-12-20,2024,12,20,51,4
9486,2024-12-21,2024,12,21,51,4
9487,2024-12-22,2024,12,22,51,4
9488,2024-12-23,2024,12,23,52,4
9489,2024-12-24,2024,12,24,52,4
9490,2024-12-25,2024,12,25,52,4
9491,2024-12-26,2024,12,26,52,4
9492,2024-12-27,2024,12,27,52,4
9493,2024-12-28,2024,12,28,52,4
9494,2024-12-29,2024,12,29,52,4
9495,2024-12-30,2024,12,30,1,4
9496,2024-12-31,2024,12,31,1,4
9497,2025-01-01,2025,1,1,1,1
9498,2025-01-02,2025,1,2,1,1
9499,2025-01-03,2025,1,3,1,1
9500,2025-01-04,2025,1,4,1,1
9501,2025-01-05,2025,1,5,1,1
9502,2025-01-06,2025,1,6,2,1
9503,2025-01-07,2025,1,7,2,1
9504,2025-01-08,2025,1,8,2,1
9505,2025-01-09,2025,1,9,2,1
9506,2025-01-10,2025,1,10,2,1
9507,2025-01-11,2025,1,11,2,1
9508,2025-01-12,2025,1,12,2,1
9509,2025-01-13,2025,1,13,3,1
9510,2025-01-14,2025,1,14,3,1
9511,2025-01-15,2025,1,15,3,1
9512,2025-01-16,2025,1,16,3,1
9513,2025-01-17,2025,1,17,3,1
9514,2025-01-18,2025,1,18,3,1
9515,2025-01-19,2025,1,19,3,1
9516,2025-01-20,2025,1,20,4,1
9517,2025-01-21,2025,1,21,4,1
9518,2025-01-22,2025,1,22,4,1
9519,2025-01-23,2025,1,23,4,1
9520,2025-01-24,2025,1,24,4,1
9521,2025-01-25,2025,1,25,4,1
9522,2025-01-26,2025,1,26,4,1
9523,2025-01-27,2025,1,27,5,1
9524,2025-01-28,2025,1,28,5,1
9525,2025-01-29,2025,1,29,5,1
9526,2025-01-30,2025,1,30,5,1
9527,2025-01-31,2025,1,31,5,1
9528,2025-02-01,2025,2,1,5,1
9529,2025-02-02,2025,2,2,5,1
9530,2025-02-03,2025,2,3,6,1
9531,2025-02-04,2025,2,4,6,1
9532,2025-02-05,2025,2,5,6,1
9533,2025-02-06,2025,2,6,6,1
9534,2025-02-07,2025,2,7,6,1
9535,2025-02-08,2025,2,8,6,1
9536,2025-02-09,2025,2,9,6,1
9537,2025-02-10,2025,2,10,7,1
9538,2025-02-11,2025,2,11,7,1
9539,2025-02-12,2025,2,12,7,1
9540,2025-02-13,2025,2,13,7,1
9541,2025-02-14,2025,2,14,7,1
9542,2025-02-15,2025,2,15,7,1
9543,2025-02-16,2025,2,16,7,1
9544,2025-02-17,2025,2,17,8,1
9545,2025-02-18,2025,2,18,8,1
9546,2025-02-19,2025,2,19,8,1
9547,2025-02-20,2025,2,20,8,1
9548,2025-02-21,2025,2,21,8,1
9549,2025-02-22,2025,2,22,8,1
9550,2025-02-23,2025,2,23,8,1
9551,2025-02-24,2025,2,24,9,1
9552,2025-02-25,2025,2,25,9,1
9553,2025-02-26,2025,2,26,9,1
9554,2025-02-27,2025,2,27,9,1
9555,2025-02-28,2025,2,28,9,1
9556,2025-03-01,2025,3,1,9,1
9557,2025-03-02,2025,3,2,9,1
9558,2025-03-03,2025,3,3,10,1
9559,2025-03-04,2025,3,4,10,1
9560,2025-03-05,2025,3,5,10,1
9561,2025-03-06,2025,3,6,10,1
9562,2025-03-07,2025,3,7,10,1
9563,2025-03-08,2025,3,8,10,1
9564,2025-03-09,2025,3,9,10,1
9565,2025-03-10,2025,3,10,11,1
9566,2025-03-11,2025,3,11,11,1
9567,2025-03-12,2025,3,12,11,1
9568,2025-03-13,2025,3,13,11,1
9569,2025-03-14,2025,3,14,11,1
9570,2025-03-15,2025,3,15,11,1
9571,2025-03-16,2025,3,16,11,1
9572,2025-03-17,2025,3,17,12,1
9573,2025-03-18,2025,3,18,12,1
9574,2025-03-19,2025,3,19,12,1
9575,2025-03-20,2025,3,20,12,1
9576,2025-03-21,2025,3,21,12,1
9577,2025-03-22,2025,3,22,12,1
9578,2025-03-23,2025,3,23,12,1
9579,2025-03-24,2025,3,24,13,1
9580,2025-03-25,2025,3,25,13,1
9581,2025-03-26,2025,3,26,13,1
9582,2025-03-27,2025,3,27,13,1
9583,2025-03-28,2025,3,28,13,1
9584,2025-03-29,2025,3,29,13,1
9585,2025-03-30,2025,3,30,13,1
9586,2025-03-31,2025,3,31,14,1
9587,2025-04-01,2025,4,1,14,2
9588,2025-04-02,2025,4,2,14,2
9589,2025-04-03,2025,4,3,14,2
9590,2025-04-04,2025,4,4,14,2
9591,2025-04-05,2025,4,5,14,2
9592,2025-04-06,2025,4,6,14,2
9593,2025-04-07,2025,4,7,15,2
